TC_Gene	PSR_ID	Type	EAnnot	ENSG	GeneName	Tr	Strand
TC1500264_CAPN3	JUC1500018908	5	ENSE00003515072	ENSG00000092529	CAPN3	ENST00000565274	1.0
TC1500264_CAPN3	JUC1500018908	5	ENSE00003515072	ENSG00000092529	CAPN3	ENST00000564503	1.0
TC1500264_CAPN3	JUC1500018908	5	ENSE00003515072	ENSG00000092529	CAPN3	ENST00000318023	1.0
TC1500264_CAPN3	JUC1500018908	3	ENSE00003515870	ENSG00000092529	CAPN3	ENST00000638141	1.0
TC1500264_CAPN3	JUC1500018908	3	ENSE00003515870	ENSG00000092529	CAPN3	ENST00000337571	1.0
TC1500264_CAPN3	JUC1500018908	3	ENSE00003515870	ENSG00000092529	CAPN3	ENST00000569136	1.0
TC1500264_CAPN3	JUC1500018908	3	ENSE00003515870	ENSG00000092529	CAPN3	ENST00000561817	1.0
TC1500264_CAPN3	JUC1500018908	3	ENSE00003515870	ENSG00000092529	CAPN3	ENST00000397204	1.0
TC1500264_CAPN3	JUC1500018908	5	ENSE00003464508	ENSG00000092529	CAPN3	ENST00000638141	1.0
TC1500264_CAPN3	JUC1500018908	5	ENSE00003464508	ENSG00000092529	CAPN3	ENST00000466222	1.0
TC1500264_CAPN3	JUC1500018908	5	ENSE00003464508	ENSG00000092529	CAPN3	ENST00000562199	1.0
TC1500264_CAPN3	JUC1500018908	3	ENSE00002585726	ENSG00000092529	CAPN3	ENST00000567071	1.0
TC1500264_CAPN3	JUC1500018908	3	ENSE00002617963	ENSG00000092529	CAPN3	ENST00000466222	1.0
TC1500264_CAPN3	JUC1500018908	-	*ENSE00003515870	*ENSG00000092529	*CAPN3	ENST00000638141	1.0
TC1500264_CAPN3	JUC1500018908	-	*ENSE00003515870	*ENSG00000092529	*CAPN3	ENST00000337571	1.0
TC1500264_CAPN3	JUC1500018908	-	*ENSE00003515870	*ENSG00000092529	*CAPN3	ENST00000569136	1.0
TC1500264_CAPN3	JUC1500018908	-	*ENSE00003515870	*ENSG00000092529	*CAPN3	ENST00000561817	1.0
TC1500264_CAPN3	JUC1500018908	-	*ENSE00003515870	*ENSG00000092529	*CAPN3	ENST00000397204	1.0
TC1500264_CAPN3	JUC1500018908	-	*ENSE00003543098	*ENSG00000092529	*CAPN3	ENST00000337571	1.0
TC1500264_CAPN3	JUC1500018908	-	*ENSE00003543098	*ENSG00000092529	*CAPN3	ENST00000569136	1.0
TC1500264_CAPN3	JUC1500018908	-	*ENSE00003543098	*ENSG00000092529	*CAPN3	ENST00000561817	1.0
TC1500264_CAPN3	JUC1500018908	-	*ENSE00003543098	*ENSG00000092529	*CAPN3	ENST00000397204	1.0
TC1500264_CAPN3	JUC1500018908	-	*ENSE00003543098	*ENSG00000092529	*CAPN3	ENST00000356316	1.0
TC1500264_CAPN3	JUC1500018908	-	*ENSE00003464508	*ENSG00000092529	*CAPN3	ENST00000638141	1.0
TC1500264_CAPN3	JUC1500018908	-	*ENSE00003464508	*ENSG00000092529	*CAPN3	ENST00000466222	1.0
TC1500264_CAPN3	JUC1500018908	-	*ENSE00003464508	*ENSG00000092529	*CAPN3	ENST00000562199	1.0
TC1500264_CAPN3	JUC1500018908	-	*ENSE00003748186	*ENSG00000092529	*CAPN3	ENST00000356316	1.0
TC1500264_CAPN3	JUC1500018937	3	ENSE00003483545	ENSG00000092529	CAPN3	ENST00000357568	1.0
TC1500264_CAPN3	JUC1500018937	3	ENSE00003483545	ENSG00000092529	CAPN3	ENST00000349748	1.0
TC1500264_CAPN3	JUC1500018937	3	ENSE00003483545	ENSG00000092529	CAPN3	ENST00000397163	1.0
TC1500264_CAPN3	JUC1500018937	3	ENSE00003483545	ENSG00000092529	CAPN3	ENST00000397200	1.0
TC1500264_CAPN3	JUC1500018937	3	ENSE00003483545	ENSG00000092529	CAPN3	ENST00000569827	1.0
TC1500264_CAPN3	JUC1500018937	3	ENSE00003483545	ENSG00000092529	CAPN3	ENST00000567071	1.0
TC1500264_CAPN3	JUC1500018937	3	ENSE00003483545	ENSG00000092529	CAPN3	ENST00000318023	1.0
TC1500264_CAPN3	JUC1500018937	5	ENSE00003687541	ENSG00000092529	CAPN3	ENST00000357568	1.0
TC1500264_CAPN3	JUC1500018937	5	ENSE00003687541	ENSG00000092529	CAPN3	ENST00000397163	1.0
TC1500264_CAPN3	JUC1500018937	5	ENSE00003687541	ENSG00000092529	CAPN3	ENST00000397200	1.0
TC1500264_CAPN3	JUC1500018937	5	ENSE00003687541	ENSG00000092529	CAPN3	ENST00000567071	1.0
TC1500264_CAPN3	JUC1500018937	5	ENSE00003687541	ENSG00000092529	CAPN3	ENST00000565274	1.0
TC1500264_CAPN3	JUC1500018937	5	ENSE00003687541	ENSG00000092529	CAPN3	ENST00000318023	1.0
TC1500264_CAPN3	JUC1500018937	-	*ENSE00003483545	*ENSG00000092529	*CAPN3	ENST00000357568	1.0
TC1500264_CAPN3	JUC1500018937	-	*ENSE00003483545	*ENSG00000092529	*CAPN3	ENST00000349748	1.0
TC1500264_CAPN3	JUC1500018937	-	*ENSE00003483545	*ENSG00000092529	*CAPN3	ENST00000397163	1.0
TC1500264_CAPN3	JUC1500018937	-	*ENSE00003483545	*ENSG00000092529	*CAPN3	ENST00000397200	1.0
TC1500264_CAPN3	JUC1500018937	-	*ENSE00003483545	*ENSG00000092529	*CAPN3	ENST00000569827	1.0
TC1500264_CAPN3	JUC1500018937	-	*ENSE00003483545	*ENSG00000092529	*CAPN3	ENST00000567071	1.0
TC1500264_CAPN3	JUC1500018937	-	*ENSE00003483545	*ENSG00000092529	*CAPN3	ENST00000318023	1.0
TC1500264_CAPN3	JUC1500018937	-	*ENSE00003687541	*ENSG00000092529	*CAPN3	ENST00000357568	1.0
TC1500264_CAPN3	JUC1500018937	-	*ENSE00003687541	*ENSG00000092529	*CAPN3	ENST00000397163	1.0
TC1500264_CAPN3	JUC1500018937	-	*ENSE00003687541	*ENSG00000092529	*CAPN3	ENST00000397200	1.0
TC1500264_CAPN3	JUC1500018937	-	*ENSE00003687541	*ENSG00000092529	*CAPN3	ENST00000567071	1.0
TC1500264_CAPN3	JUC1500018937	-	*ENSE00003687541	*ENSG00000092529	*CAPN3	ENST00000565274	1.0
TC1500264_CAPN3	JUC1500018937	-	*ENSE00003687541	*ENSG00000092529	*CAPN3	ENST00000318023	1.0
TC1500264_CAPN3	JUC1500018937	-	*ENSE00003798376	*ENSG00000092529	*CAPN3	ENST00000638141	1.0
TC1500264_CAPN3	JUC1500018937	-	*ENSE00003508801	*ENSG00000092529	*CAPN3	ENST00000569136	1.0
TC1500264_CAPN3	JUC1500018937	-	*ENSE00002597709	*ENSG00000092529	*CAPN3	ENST00000565173	1.0
TC1500264_CAPN3	JUC1500018937	-	*ENSE00002607231	*ENSG00000092529	*CAPN3	ENST00000565559	1.0
TC1500264_CAPN3	JUC1500018959	3	ENSE00003617374	ENSG00000092529	CAPN3	ENST00000357568	1.0
TC1500264_CAPN3	JUC1500018959	3	ENSE00003617374	ENSG00000092529	CAPN3	ENST00000349748	1.0
TC1500264_CAPN3	JUC1500018959	3	ENSE00003617374	ENSG00000092529	CAPN3	ENST00000397163	1.0
TC1500264_CAPN3	JUC1500018959	3	ENSE00003617374	ENSG00000092529	CAPN3	ENST00000318023	1.0
TC1500264_CAPN3	JUC1500018959	5	ENSE00003688077	ENSG00000092529	CAPN3	ENST00000357568	1.0
TC1500264_CAPN3	JUC1500018959	5	ENSE00003688077	ENSG00000092529	CAPN3	ENST00000349748	1.0
TC1500264_CAPN3	JUC1500018959	5	ENSE00003688077	ENSG00000092529	CAPN3	ENST00000397163	1.0
TC1500264_CAPN3	JUC1500018959	5	ENSE00003688077	ENSG00000092529	CAPN3	ENST00000318023	1.0
TC1500264_CAPN3	JUC1500018959	3	ENSE00003791946	ENSG00000092529	CAPN3	ENST00000638141	1.0
TC1500264_CAPN3	JUC1500018959	5	ENSE00003798488	ENSG00000092529	CAPN3	ENST00000638141	1.0
TC1500264_CAPN3	JUC1500018959	-	*ENSE00003617374	*ENSG00000092529	*CAPN3	ENST00000357568	1.0
TC1500264_CAPN3	JUC1500018959	-	*ENSE00003617374	*ENSG00000092529	*CAPN3	ENST00000349748	1.0
TC1500264_CAPN3	JUC1500018959	-	*ENSE00003617374	*ENSG00000092529	*CAPN3	ENST00000397163	1.0
TC1500264_CAPN3	JUC1500018959	-	*ENSE00003617374	*ENSG00000092529	*CAPN3	ENST00000318023	1.0
TC1500264_CAPN3	JUC1500018959	-	*ENSE00003688077	*ENSG00000092529	*CAPN3	ENST00000357568	1.0
TC1500264_CAPN3	JUC1500018959	-	*ENSE00003688077	*ENSG00000092529	*CAPN3	ENST00000349748	1.0
TC1500264_CAPN3	JUC1500018959	-	*ENSE00003688077	*ENSG00000092529	*CAPN3	ENST00000397163	1.0
TC1500264_CAPN3	JUC1500018959	-	*ENSE00003688077	*ENSG00000092529	*CAPN3	ENST00000318023	1.0
TC1500264_CAPN3	JUC1500018992	3	ENSE00003487304	ENSG00000092529	CAPN3	ENST00000357568	1.0
TC1500264_CAPN3	JUC1500018992	3	ENSE00003487304	ENSG00000092529	CAPN3	ENST00000397163	1.0
TC1500264_CAPN3	JUC1500018992	5	ENSE00003688077	ENSG00000092529	CAPN3	ENST00000357568	1.0
TC1500264_CAPN3	JUC1500018992	5	ENSE00003688077	ENSG00000092529	CAPN3	ENST00000349748	1.0
TC1500264_CAPN3	JUC1500018992	5	ENSE00003688077	ENSG00000092529	CAPN3	ENST00000397163	1.0
TC1500264_CAPN3	JUC1500018992	5	ENSE00003688077	ENSG00000092529	CAPN3	ENST00000318023	1.0
TC1500264_CAPN3	JUC1500018992	-	*ENSE00003688077	*ENSG00000092529	*CAPN3	ENST00000357568	1.0
TC1500264_CAPN3	JUC1500018992	-	*ENSE00003688077	*ENSG00000092529	*CAPN3	ENST00000349748	1.0
TC1500264_CAPN3	JUC1500018992	-	*ENSE00003688077	*ENSG00000092529	*CAPN3	ENST00000397163	1.0
TC1500264_CAPN3	JUC1500018992	-	*ENSE00003688077	*ENSG00000092529	*CAPN3	ENST00000318023	1.0
TC1500264_CAPN3	JUC1500018992	-	*ENSE00003798488	*ENSG00000092529	*CAPN3	ENST00000638141	1.0
TC1500264_CAPN3	JUC1500018994	3	ENSE00003511177	ENSG00000092529	CAPN3	ENST00000397163	1.0
TC1500264_CAPN3	JUC1500018994	3	ENSE00003511177	ENSG00000092529	CAPN3	ENST00000397200	1.0
TC1500264_CAPN3	JUC1500018994	3	ENSE00003511177	ENSG00000092529	CAPN3	ENST00000567071	1.0
TC1500264_CAPN3	JUC1500018994	3	ENSE00003511177	ENSG00000092529	CAPN3	ENST00000318023	1.0
TC1500264_CAPN3	JUC1500018994	5	ENSE00003687541	ENSG00000092529	CAPN3	ENST00000357568	1.0
TC1500264_CAPN3	JUC1500018994	5	ENSE00003687541	ENSG00000092529	CAPN3	ENST00000397163	1.0
TC1500264_CAPN3	JUC1500018994	5	ENSE00003687541	ENSG00000092529	CAPN3	ENST00000397200	1.0
TC1500264_CAPN3	JUC1500018994	5	ENSE00003687541	ENSG00000092529	CAPN3	ENST00000567071	1.0
TC1500264_CAPN3	JUC1500018994	5	ENSE00003687541	ENSG00000092529	CAPN3	ENST00000565274	1.0
TC1500264_CAPN3	JUC1500018994	5	ENSE00003687541	ENSG00000092529	CAPN3	ENST00000318023	1.0
TC1500264_CAPN3	JUC1500018994	-	*ENSE00003687541	*ENSG00000092529	*CAPN3	ENST00000357568	1.0
TC1500264_CAPN3	JUC1500018994	-	*ENSE00003687541	*ENSG00000092529	*CAPN3	ENST00000397163	1.0
TC1500264_CAPN3	JUC1500018994	-	*ENSE00003687541	*ENSG00000092529	*CAPN3	ENST00000397200	1.0
TC1500264_CAPN3	JUC1500018994	-	*ENSE00003687541	*ENSG00000092529	*CAPN3	ENST00000567071	1.0
TC1500264_CAPN3	JUC1500018994	-	*ENSE00003687541	*ENSG00000092529	*CAPN3	ENST00000565274	1.0
TC1500264_CAPN3	JUC1500018994	-	*ENSE00003687541	*ENSG00000092529	*CAPN3	ENST00000318023	1.0
TC1500264_CAPN3	JUC1500018994	-	*ENSE00003600617	*ENSG00000092529	*CAPN3	ENST00000569136	1.0
TC1500264_CAPN3	JUC1500018994	-	*ENSE00003600617	*ENSG00000092529	*CAPN3	ENST00000397204	1.0
TC1500264_CAPN3	JUC1500018994	-	*ENSE00003600617	*ENSG00000092529	*CAPN3	ENST00000565559	1.0
TC1500264_CAPN3	JUC1500018994	-	*ENSE00003508801	*ENSG00000092529	*CAPN3	ENST00000569136	1.0
TC1500264_CAPN3	JUC1500018994	-	*ENSE00002597709	*ENSG00000092529	*CAPN3	ENST00000565173	1.0
TC1500264_CAPN3	JUC1500018994	-	*ENSE00002607231	*ENSG00000092529	*CAPN3	ENST00000565559	1.0
TC1500264_CAPN3	JUC1500019013	3	ENSE00003560501	ENSG00000092529	CAPN3	ENST00000357568	1.0
TC1500264_CAPN3	JUC1500019013	3	ENSE00003560501	ENSG00000092529	CAPN3	ENST00000349748	1.0
TC1500264_CAPN3	JUC1500019013	3	ENSE00003560501	ENSG00000092529	CAPN3	ENST00000397163	1.0
TC1500264_CAPN3	JUC1500019013	3	ENSE00003560501	ENSG00000092529	CAPN3	ENST00000397200	1.0
TC1500264_CAPN3	JUC1500019013	3	ENSE00003560501	ENSG00000092529	CAPN3	ENST00000337571	1.0
TC1500264_CAPN3	JUC1500019013	3	ENSE00003560501	ENSG00000092529	CAPN3	ENST00000569136	1.0
TC1500264_CAPN3	JUC1500019013	3	ENSE00003560501	ENSG00000092529	CAPN3	ENST00000561817	1.0
TC1500264_CAPN3	JUC1500019013	3	ENSE00003560501	ENSG00000092529	CAPN3	ENST00000397204	1.0
TC1500264_CAPN3	JUC1500019013	3	ENSE00003560501	ENSG00000092529	CAPN3	ENST00000564503	1.0
TC1500264_CAPN3	JUC1500019013	3	ENSE00003560501	ENSG00000092529	CAPN3	ENST00000567817	1.0
TC1500264_CAPN3	JUC1500019013	3	ENSE00003560501	ENSG00000092529	CAPN3	ENST00000568153	1.0
TC1500264_CAPN3	JUC1500019013	3	ENSE00003560501	ENSG00000092529	CAPN3	ENST00000356316	1.0
TC1500264_CAPN3	JUC1500019013	3	ENSE00003560501	ENSG00000092529	CAPN3	ENST00000318023	1.0
TC1500264_CAPN3	JUC1500019013	5	ENSE00003654307	ENSG00000092529	CAPN3	ENST00000357568	1.0
TC1500264_CAPN3	JUC1500019013	5	ENSE00003589768	ENSG00000092529	CAPN3	ENST00000349748	1.0
TC1500264_CAPN3	JUC1500019013	5	ENSE00003589768	ENSG00000092529	CAPN3	ENST00000397200	1.0
TC1500264_CAPN3	JUC1500019013	5	ENSE00003589768	ENSG00000092529	CAPN3	ENST00000356316	1.0
TC1500264_CAPN3	JUC1500019013	5	ENSE00003589768	ENSG00000092529	CAPN3	ENST00000318023	1.0
TC1500264_CAPN3	JUC1500019013	5	ENSE00002606785	ENSG00000092529	CAPN3	ENST00000397163	1.0
TC1500264_CAPN3	JUC1500019013	3	ENSE00003677949	ENSG00000092529	CAPN3	ENST00000638141	1.0
TC1500264_CAPN3	JUC1500019013	3	ENSE00003677949	ENSG00000092529	CAPN3	ENST00000565274	1.0
TC1500264_CAPN3	JUC1500019013	3	ENSE00003677949	ENSG00000092529	CAPN3	ENST00000466222	1.0
TC1500264_CAPN3	JUC1500019013	5	ENSE00003792271	ENSG00000092529	CAPN3	ENST00000638141	1.0
TC1500264_CAPN3	JUC1500019013	5	ENSE00001491603	ENSG00000092529	CAPN3	ENST00000337571	1.0
TC1500264_CAPN3	JUC1500019013	5	ENSE00001491603	ENSG00000092529	CAPN3	ENST00000397204	1.0
TC1500264_CAPN3	JUC1500019013	5	ENSE00002585930	ENSG00000092529	CAPN3	ENST00000569136	1.0
TC1500264_CAPN3	JUC1500019013	5	ENSE00002619408	ENSG00000092529	CAPN3	ENST00000565274	1.0
TC1500264_CAPN3	JUC1500019013	5	ENSE00002584886	ENSG00000092529	CAPN3	ENST00000564503	1.0
TC1500264_CAPN3	JUC1500019013	5	ENSE00002627333	ENSG00000092529	CAPN3	ENST00000466222	1.0
TC1500264_CAPN3	JUC1500019013	5	ENSE00002607388	ENSG00000092529	CAPN3	ENST00000567817	1.0
TC1500264_CAPN3	JUC1500019013	5	ENSE00002607388	ENSG00000092529	CAPN3	ENST00000568153	1.0
TC1500264_CAPN3	JUC1500019013	-	*ENSE00003560501	*ENSG00000092529	*CAPN3	ENST00000357568	1.0
TC1500264_CAPN3	JUC1500019013	-	*ENSE00003560501	*ENSG00000092529	*CAPN3	ENST00000349748	1.0
TC1500264_CAPN3	JUC1500019013	-	*ENSE00003560501	*ENSG00000092529	*CAPN3	ENST00000397163	1.0
TC1500264_CAPN3	JUC1500019013	-	*ENSE00003560501	*ENSG00000092529	*CAPN3	ENST00000397200	1.0
TC1500264_CAPN3	JUC1500019013	-	*ENSE00003560501	*ENSG00000092529	*CAPN3	ENST00000337571	1.0
TC1500264_CAPN3	JUC1500019013	-	*ENSE00003560501	*ENSG00000092529	*CAPN3	ENST00000569136	1.0
TC1500264_CAPN3	JUC1500019013	-	*ENSE00003560501	*ENSG00000092529	*CAPN3	ENST00000561817	1.0
TC1500264_CAPN3	JUC1500019013	-	*ENSE00003560501	*ENSG00000092529	*CAPN3	ENST00000397204	1.0
TC1500264_CAPN3	JUC1500019013	-	*ENSE00003560501	*ENSG00000092529	*CAPN3	ENST00000564503	1.0
TC1500264_CAPN3	JUC1500019013	-	*ENSE00003560501	*ENSG00000092529	*CAPN3	ENST00000567817	1.0
TC1500264_CAPN3	JUC1500019013	-	*ENSE00003560501	*ENSG00000092529	*CAPN3	ENST00000568153	1.0
TC1500264_CAPN3	JUC1500019013	-	*ENSE00003560501	*ENSG00000092529	*CAPN3	ENST00000356316	1.0
TC1500264_CAPN3	JUC1500019013	-	*ENSE00003560501	*ENSG00000092529	*CAPN3	ENST00000318023	1.0
TC1500264_CAPN3	JUC1500019059	3	ENSE00003464872	ENSG00000092529	CAPN3	ENST00000357568	1.0
TC1500264_CAPN3	JUC1500019059	3	ENSE00003464872	ENSG00000092529	CAPN3	ENST00000349748	1.0
TC1500264_CAPN3	JUC1500019059	3	ENSE00003464872	ENSG00000092529	CAPN3	ENST00000397163	1.0
TC1500264_CAPN3	JUC1500019059	3	ENSE00003464872	ENSG00000092529	CAPN3	ENST00000318023	1.0
TC1500264_CAPN3	JUC1500019059	5	ENSE00003600997	ENSG00000092529	CAPN3	ENST00000357568	1.0
TC1500264_CAPN3	JUC1500019059	5	ENSE00003600997	ENSG00000092529	CAPN3	ENST00000349748	1.0
TC1500264_CAPN3	JUC1500019059	5	ENSE00003600997	ENSG00000092529	CAPN3	ENST00000397163	1.0
TC1500264_CAPN3	JUC1500019059	5	ENSE00003600997	ENSG00000092529	CAPN3	ENST00000318023	1.0
TC1500264_CAPN3	JUC1500019059	3	ENSE00003796792	ENSG00000092529	CAPN3	ENST00000638141	1.0
TC1500264_CAPN3	JUC1500019059	5	ENSE00003800448	ENSG00000092529	CAPN3	ENST00000638141	1.0
TC1500264_CAPN3	JUC1500019064	-	*ENSE00001491540	*ENSG00000092529	*CAPN3	ENST00000337571	1.0
TC1500264_CAPN3	JUC1500019064	-	*ENSE00002610367	*ENSG00000092529	*CAPN3	ENST00000569136	1.0
TC1500264_CAPN3	JUC1500019064	-	*ENSE00002620742	*ENSG00000092529	*CAPN3	ENST00000561817	1.0
TC1500264_CAPN3	JUC1500019064	-	*ENSE00002578780	*ENSG00000092529	*CAPN3	ENST00000565173	1.0
TC1500264_CAPN3	JUC1500019064	-	*ENSE00002629768	*ENSG00000092529	*CAPN3	ENST00000397204	1.0
TC1500264_CAPN3	JUC1500019064	-	*ENSE00002624863	*ENSG00000092529	*CAPN3	ENST00000565559	1.0
TC1500264_CAPN3	JUC1500019064	-	*ENSE00002617963	*ENSG00000092529	*CAPN3	ENST00000466222	1.0
TC1500264_CAPN3	JUC1500019064	-	*ENSE00003733074	*ENSG00000092529	*CAPN3	ENST00000356316	1.0
TC1500264_CAPN3	JUC1500019067	-	*ENSE00003563229	*ENSG00000092529	*CAPN3	ENST00000357568	1.0
TC1500264_CAPN3	JUC1500019067	-	*ENSE00003563229	*ENSG00000092529	*CAPN3	ENST00000349748	1.0
TC1500264_CAPN3	JUC1500019067	-	*ENSE00003563229	*ENSG00000092529	*CAPN3	ENST00000397163	1.0
TC1500264_CAPN3	JUC1500019067	-	*ENSE00003563229	*ENSG00000092529	*CAPN3	ENST00000318023	1.0
TC1500264_CAPN3	JUC1500019067	-	*ENSE00003791787	*ENSG00000092529	*CAPN3	ENST00000638141	1.0
TC1500264_CAPN3	JUC1500019087	3	ENSE00003617374	ENSG00000092529	CAPN3	ENST00000357568	1.0
TC1500264_CAPN3	JUC1500019087	3	ENSE00003617374	ENSG00000092529	CAPN3	ENST00000349748	1.0
TC1500264_CAPN3	JUC1500019087	3	ENSE00003617374	ENSG00000092529	CAPN3	ENST00000397163	1.0
TC1500264_CAPN3	JUC1500019087	3	ENSE00003617374	ENSG00000092529	CAPN3	ENST00000318023	1.0
TC1500264_CAPN3	JUC1500019087	5	ENSE00003487304	ENSG00000092529	CAPN3	ENST00000357568	1.0
TC1500264_CAPN3	JUC1500019087	5	ENSE00003487304	ENSG00000092529	CAPN3	ENST00000397163	1.0
TC1500264_CAPN3	JUC1500019087	-	*ENSE00003617374	*ENSG00000092529	*CAPN3	ENST00000357568	1.0
TC1500264_CAPN3	JUC1500019087	-	*ENSE00003617374	*ENSG00000092529	*CAPN3	ENST00000349748	1.0
TC1500264_CAPN3	JUC1500019087	-	*ENSE00003617374	*ENSG00000092529	*CAPN3	ENST00000397163	1.0
TC1500264_CAPN3	JUC1500019087	-	*ENSE00003617374	*ENSG00000092529	*CAPN3	ENST00000318023	1.0
TC1500264_CAPN3	JUC1500019087	-	*ENSE00003791946	*ENSG00000092529	*CAPN3	ENST00000638141	1.0
TC1500264_CAPN3	JUC1500019129	-	*ENSE00003460877	*ENSG00000092529	*CAPN3	ENST00000357568	1.0
TC1500264_CAPN3	JUC1500019129	-	*ENSE00003460877	*ENSG00000092529	*CAPN3	ENST00000349748	1.0
TC1500264_CAPN3	JUC1500019129	-	*ENSE00003460877	*ENSG00000092529	*CAPN3	ENST00000397163	1.0
TC1500264_CAPN3	JUC1500019129	-	*ENSE00003460877	*ENSG00000092529	*CAPN3	ENST00000397200	1.0
TC1500264_CAPN3	JUC1500019129	-	*ENSE00003460877	*ENSG00000092529	*CAPN3	ENST00000569827	1.0
TC1500264_CAPN3	JUC1500019129	-	*ENSE00003460877	*ENSG00000092529	*CAPN3	ENST00000565559	1.0
TC1500264_CAPN3	JUC1500019129	-	*ENSE00003460877	*ENSG00000092529	*CAPN3	ENST00000565274	1.0
TC1500264_CAPN3	JUC1500019129	-	*ENSE00003460877	*ENSG00000092529	*CAPN3	ENST00000564503	1.0
TC1500264_CAPN3	JUC1500019129	-	*ENSE00003460877	*ENSG00000092529	*CAPN3	ENST00000318023	1.0
TC1500264_CAPN3	JUC1500019129	-	*ENSE00003515870	*ENSG00000092529	*CAPN3	ENST00000638141	1.0
TC1500264_CAPN3	JUC1500019129	-	*ENSE00003515870	*ENSG00000092529	*CAPN3	ENST00000337571	1.0
TC1500264_CAPN3	JUC1500019129	-	*ENSE00003515870	*ENSG00000092529	*CAPN3	ENST00000569136	1.0
TC1500264_CAPN3	JUC1500019129	-	*ENSE00003515870	*ENSG00000092529	*CAPN3	ENST00000561817	1.0
TC1500264_CAPN3	JUC1500019129	-	*ENSE00003515870	*ENSG00000092529	*CAPN3	ENST00000397204	1.0
TC1500264_CAPN3	JUC1500019129	-	*ENSE00002585726	*ENSG00000092529	*CAPN3	ENST00000567071	1.0
TC1500264_CAPN3	JUC1500019129	-	*ENSE00001491540	*ENSG00000092529	*CAPN3	ENST00000337571	1.0
TC1500264_CAPN3	JUC1500019129	-	*ENSE00002610367	*ENSG00000092529	*CAPN3	ENST00000569136	1.0
TC1500264_CAPN3	JUC1500019129	-	*ENSE00002620742	*ENSG00000092529	*CAPN3	ENST00000561817	1.0
TC1500264_CAPN3	JUC1500019129	-	*ENSE00002578780	*ENSG00000092529	*CAPN3	ENST00000565173	1.0
TC1500264_CAPN3	JUC1500019129	-	*ENSE00002629768	*ENSG00000092529	*CAPN3	ENST00000397204	1.0
TC1500264_CAPN3	JUC1500019129	-	*ENSE00002624863	*ENSG00000092529	*CAPN3	ENST00000565559	1.0
TC1500264_CAPN3	JUC1500019129	-	*ENSE00002617963	*ENSG00000092529	*CAPN3	ENST00000466222	1.0
TC1500264_CAPN3	JUC1500019129	-	*ENSE00003733074	*ENSG00000092529	*CAPN3	ENST00000356316	1.0
TC1500264_CAPN3	JUC1500019129	-	*ENSE00003748186	*ENSG00000092529	*CAPN3	ENST00000356316	1.0
TC1500264_CAPN3	JUC1500019297	3	ENSE00003543631	ENSG00000092529	CAPN3	ENST00000357568	1.0
TC1500264_CAPN3	JUC1500019297	3	ENSE00003543631	ENSG00000092529	CAPN3	ENST00000349748	1.0
TC1500264_CAPN3	JUC1500019297	3	ENSE00003543631	ENSG00000092529	CAPN3	ENST00000397163	1.0
TC1500264_CAPN3	JUC1500019297	3	ENSE00003543631	ENSG00000092529	CAPN3	ENST00000318023	1.0
TC1500264_CAPN3	JUC1500019297	5	ENSE00003508111	ENSG00000092529	CAPN3	ENST00000357568	1.0
TC1500264_CAPN3	JUC1500019297	5	ENSE00003508111	ENSG00000092529	CAPN3	ENST00000349748	1.0
TC1500264_CAPN3	JUC1500019297	5	ENSE00003508111	ENSG00000092529	CAPN3	ENST00000397163	1.0
TC1500264_CAPN3	JUC1500019297	5	ENSE00003508111	ENSG00000092529	CAPN3	ENST00000318023	1.0
TC1500264_CAPN3	JUC1500019297	3	ENSE00003795651	ENSG00000092529	CAPN3	ENST00000638141	1.0
TC1500264_CAPN3	JUC1500019297	5	ENSE00003793450	ENSG00000092529	CAPN3	ENST00000638141	1.0
TC1500264_CAPN3	JUC1500019307	-	*ENSE00003760241	*ENSG00000092529	*CAPN3	ENST00000357568	1.0
TC1500264_CAPN3	JUC1500019307	-	*ENSE00003760241	*ENSG00000092529	*CAPN3	ENST00000349748	1.0
TC1500264_CAPN3	JUC1500019307	-	*ENSE00003760241	*ENSG00000092529	*CAPN3	ENST00000397163	1.0
TC1500264_CAPN3	JUC1500019307	-	*ENSE00003760241	*ENSG00000092529	*CAPN3	ENST00000397200	1.0
TC1500264_CAPN3	JUC1500019307	-	*ENSE00003760241	*ENSG00000092529	*CAPN3	ENST00000569827	1.0
TC1500264_CAPN3	JUC1500019307	-	*ENSE00003760241	*ENSG00000092529	*CAPN3	ENST00000318023	1.0
TC1500264_CAPN3	JUC1500019307	-	*ENSE00003801039	*ENSG00000092529	*CAPN3	ENST00000638141	1.0
TC1500264_CAPN3	JUC1500019307	-	*ENSE00001527687	*ENSG00000092529	*CAPN3	ENST00000397200	1.0
TC1500264_CAPN3	JUC1500019307	-	*ENSE00002594528	*ENSG00000092529	*CAPN3	ENST00000569827	1.0
TC1500264_CAPN3	JUC1500019314	3	ENSE00003600997	ENSG00000092529	CAPN3	ENST00000357568	1.0
TC1500264_CAPN3	JUC1500019314	3	ENSE00003600997	ENSG00000092529	CAPN3	ENST00000349748	1.0
TC1500264_CAPN3	JUC1500019314	3	ENSE00003600997	ENSG00000092529	CAPN3	ENST00000397163	1.0
TC1500264_CAPN3	JUC1500019314	3	ENSE00003600997	ENSG00000092529	CAPN3	ENST00000318023	1.0
TC1500264_CAPN3	JUC1500019314	5	ENSE00003543631	ENSG00000092529	CAPN3	ENST00000357568	1.0
